15080042	6968878	6970262	18089	0,517041465	1	0,832860595	VPD-ZDC-novtx-mon	0,930426208
15080043	6970312	6971628	18089	0,498215983	1	0,910550319	VPD-ZDC-novtx-mon	0,946461952
15080044	6971821	6972323	18089	0,162725531	1	0,835849384	VPD-ZDC-novtx-mon	0,923215478
15080045	6972439	6974223	18089	0,589514159	1	0,904691784	VPD-ZDC-novtx-mon	0,948877848
15080053	6979931	6980009	18090	0,01891977	1	0,155020704	VPD-ZDC-novtx-mon	0,456735988
15080054	6980191	6981725	18090	1,773777499	1	0,826362732	VPD-ZDC-novtx-mon	0,891945555
15080055	6981778	6983353	18090	1,303772156	1	0,820445877	VPD-ZDC-novtx-mon	0,881029283
15080056	6983438	6985057	18090	1,068302977	1	0,829714896	VPD-ZDC-novtx-mon	0,890077038
15080057	6985111	6986947	18090	1,164541167	1	0,871971532	VPD-ZDC-novtx-mon	0,926727371
15080058	6986995	6987737	18090	0,201344081	1	0,422608815	VPD-ZDC-novtx-mon	0,907431758
15080059	6987802	6987854	18090	0	1	0	VPD-ZDC-novtx-mon	0,704128953
15080061	6990190	6991004	18090	0,364402817	1	0,886389755	VPD-ZDC-novtx-mon	0,93014104
15080063	6992128	6993386	18090	0,517228314	1	0,893399533	VPD-ZDC-novtx-mon	0,937664033
15081001	6999393	6999854	18091	0	1	0	VPD-ZDC-novtx-mon	0,927072324
15081003	7002216	7003830	18091	0	1	0	VPD-ZDC-novtx-mon	0,946060153
15081015	7026994	7027023	18092	0	1	0	VPD-ZDC-novtx-mon	0,679394785
15081017	7027904	7028917	18092	0,341886842	1	0,904993802	VPD-ZDC-novtx-mon	0,944783842
15081024	7036257	7037148	18093	0,636840803	1	0,815557338	VPD-ZDC-novtx-mon	0,880370256
15081025	7037207	7039049	18093	1,195635124	1	0,845523492	VPD-ZDC-novtx-mon	0,907065543
15081026	7039144	7040959	18093	1,045567637	1	0,869924542	VPD-ZDC-novtx-mon	0,925156428
15081027	7041471	7043410	18093	0,925194588	1	0,849018621	VPD-ZDC-novtx-mon	0,903786606
15081028	7043467	7044643	18093	0,526774136	1	0,884770579	VPD-ZDC-novtx-mon	0,931804253
15081029	7044701	7046336	18093	0,679489838	1	0,891033911	VPD-ZDC-novtx-mon	0,93796128
15081034	7052543	7054344	18094	1,443229099	1	0,837054785	VPD-ZDC-novtx-mon	0,897403397
15081036	7054598	7056060	18094	0,943620496	1	0,852486654	VPD-ZDC-novtx-mon	0,908041974
15081037	7056123	7057935	18094	1,017448072	1	0,87740661	VPD-ZDC-novtx-mon	0,931299023
15081038	7058004	7058430	18094	0,150192378	1	0,727797176	VPD-ZDC-novtx-mon	0,769970796
15081041	7058767	7060660	18094	0,869477779	1	0,88849645	VPD-ZDC-novtx-mon	0,9372568
15081042	7060717	7062350	18094	0,64002511	1	0,866156431	VPD-ZDC-novtx-mon	0,908490806
15081043	7062409	7065121	18094	0,997553431	1	0,905307562	VPD-ZDC-novtx-mon	0,947866412
15081044	7065180	7065456	18094	0,068370437	1	0,855819573	VPD-ZDC-novtx-mon	0,913469499
15082004	7090117	7091909	18100	1,234232159	1	0,84196526	VPD-ZDC-novtx-mon	0,910584791
15082005	7091979	7093728	18100	1,039062966	1	0,829873841	VPD-ZDC-novtx-mon	0,892965351
